"X","date","swe","snow_depth","precip","airtemp","airtemp_max","airtemp_avg","soilm_p2","soilm_p4","soilm_p8","soilm_p20","soilm_p40","site_code","state","year","doy","month","density_calc","d_soilm_p2","peak_swe","sm_pulse_flag"
74,2015-03-15,38.354,134.62,0,-3.11111111111111,13.3888888888889,2.5,8.7,NA,28.2,13.4,NA,485,"CO",2015,74,3,284.905660377358,0.699999999999999,140,0
75,2015-03-16,38.354,134.62,0,-1,13.2222222222222,3,7,NA,28,14.6,NA,485,"CO",2015,75,3,284.905660377358,-1.7,140,0
76,2015-03-17,38.354,134.62,0,0.277777777777778,10.5,2.11111111111111,7.7,NA,28.2,13.4,NA,485,"CO",2015,76,3,284.905660377358,0.7,140,0
77,2015-03-18,38.608,132.08,0.508,0.388888888888891,5,0.499999999999999,6.7,NA,28.5,14.8,NA,485,"CO",2015,77,3,292.307692307692,-1,140,0
78,2015-03-19,38.862,137.16,0,-3.38888888888889,2.38888888888889,-3.88888888888889,9.1,NA,28.2,13.5,NA,485,"CO",2015,78,3,283.333333333333,2.4,140,0
79,2015-03-20,39.116,137.16,0,-9.61111111111111,8,-3.5,8.8,NA,28.6,13.2,NA,485,"CO",2015,79,3,285.185185185185,-0.299999999999999,140,0
80,2015-03-21,39.116,134.62,0,-6.22222222222222,6.72222222222222,-1.38888888888889,9,NA,28.5,14,NA,485,"CO",2015,80,3,290.566037735849,0.199999999999999,140,0
81,2015-03-22,39.116,134.62,0,-4.77777777777778,7.11111111111111,-0.611111111111112,9.5,NA,28.6,13.4,NA,485,"CO",2015,81,3,290.566037735849,0.5,140,0
82,2015-03-23,39.116,129.54,1.016,-2.77777777777778,5.38888888888889,-1.11111111111111,8.1,NA,28.8,14.6,NA,485,"CO",2015,82,3,301.960784313726,-1.4,140,0
83,2015-03-24,40.132,142.24,0,-6.5,0.611111111111112,-5.61111111111111,8,NA,28.9,14.7,NA,485,"CO",2015,83,3,282.142857142857,-0.0999999999999996,140,0
84,2015-03-25,40.132,142.24,0.508,-5.72222222222222,-4.61111111111111,-8.72222222222222,7.6,NA,28.8,13.8,NA,485,"CO",2015,84,3,282.142857142857,-0.4,140,0
85,2015-03-26,40.894,152.4,0.254,-13.6111111111111,1.77777777777778,-5.61111111111111,8.9,NA,28.7,14.4,NA,485,"CO",2015,85,3,268.333333333333,1.3,140,0
86,2015-03-27,41.148,147.32,0,-3.72222222222222,6.72222222222222,-1.11111111111111,8.9,NA,29.1,13.9,NA,485,"CO",2015,86,3,279.310344827586,0,140,0
87,2015-03-28,41.148,144.78,0.254,-3.38888888888889,8.38888888888889,2.22222222222222,7.8,NA,29,14.6,NA,485,"CO",2015,87,3,284.210526315789,-1.1,140,0
88,2015-03-29,41.402,142.24,0,-2,7.61111111111111,-0.277777777777778,10,NA,29.2,13.6,NA,485,"CO",2015,88,3,291.071428571429,2.2,140,0
89,2015-03-30,41.402,142.24,0,-3,9.11111111111111,0.722222222222221,7.5,NA,28.9,15,NA,485,"CO",2015,89,3,291.071428571429,-2.5,140,0
90,2015-03-31,41.402,139.7,0,-3.61111111111111,10.6111111111111,2.27777777777778,9.7,NA,29.2,13,NA,485,"CO",2015,90,3,296.363636363636,2.2,140,0
91,2015-04-01,41.402,139.7,0,-0.277777777777778,5.72222222222222,0.277777777777778,9.6,NA,29.3,13,NA,485,"CO",2015,91,4,296.363636363636,-0.0999999999999996,140,0
92,2015-04-02,41.402,139.7,0.254,-3.11111111111111,3,-3.38888888888889,8.9,NA,29.3,14.2,NA,485,"CO",2015,92,4,296.363636363636,-0.699999999999999,140,0
93,2015-04-03,41.656,144.78,0,-9.88888888888889,-1.27777777777778,-9.11111111111111,9.1,NA,29.2,14.4,NA,485,"CO",2015,93,4,287.719298245614,0.199999999999999,140,0
94,2015-04-04,41.91,144.78,0,-12.1111111111111,5.5,-3.22222222222222,10.3,NA,29.5,14.1,NA,485,"CO",2015,94,4,289.473684210526,1.2,140,0
95,2015-04-05,41.91,142.24,0.254,-3.22222222222222,7.61111111111111,0.611111111111112,7.7,NA,29.4,13.7,NA,485,"CO",2015,95,4,294.642857142857,-2.6,140,0
96,2015-04-06,41.91,139.7,0,-0.777777777777777,7.22222222222222,1.11111111111111,8.8,NA,29.5,14.7,NA,485,"CO",2015,96,4,300,1.1,140,0
97,2015-04-07,41.91,137.16,0,-2.38888888888889,6.77777777777778,-0.277777777777778,9.1,NA,29.4,14.3,NA,485,"CO",2015,97,4,305.555555555556,0.299999999999999,140,0
98,2015-04-08,41.91,137.16,0,-4,5.72222222222222,-2.77777777777778,9.8,NA,29.4,14.4,NA,485,"CO",2015,98,4,305.555555555556,0.700000000000001,140,0
99,2015-04-09,41.91,137.16,0.254,-9.5,2.77777777777778,-4.77777777777778,9.3,NA,29.8,15.1,NA,485,"CO",2015,99,4,305.555555555556,-0.5,140,0
100,2015-04-10,42.164,139.7,0,-7,6.72222222222222,-2,8.1,NA,29.3,15.3,NA,485,"CO",2015,100,4,301.818181818182,-1.2,140,0
101,2015-04-11,42.164,139.7,0,-5.27777777777778,7.61111111111111,-0.111111111111111,10.2,NA,29.6,13.3,NA,485,"CO",2015,101,4,301.818181818182,2.1,140,0
102,2015-04-12,42.164,134.62,0,-2.38888888888889,3.72222222222222,-1.38888888888889,10.4,NA,29.9,14.3,NA,485,"CO",2015,102,4,313.207547169811,0.200000000000001,140,0
103,2015-04-13,42.164,134.62,0,-5.61111111111111,8.22222222222222,0.277777777777778,9.6,NA,29.7,14,NA,485,"CO",2015,103,4,313.207547169811,-0.800000000000001,140,0
104,2015-04-14,42.164,134.62,0,-1.77777777777778,9.77777777777778,2.22222222222222,9.3,NA,29.5,14.6,NA,485,"CO",2015,104,4,313.207547169811,-0.299999999999999,140,0
105,2015-04-15,42.164,134.62,0.254,-2.61111111111111,3.88888888888889,-2.88888888888889,8.7,NA,29.6,15.1,NA,485,"CO",2015,105,4,313.207547169811,-0.600000000000001,140,0
106,2015-04-16,42.164,137.16,2.032,-6.38888888888889,0.111111111111113,-4.77777777777778,10.5,NA,29.8,13.9,NA,485,"CO",2015,106,4,307.407407407407,1.8,140,0
107,2015-04-17,43.942,157.48,1.524,-5.22222222222222,-1,-6.61111111111111,11.2,NA,29.8,14,NA,485,"CO",2015,107,4,279.032258064516,0.699999999999999,140,0
108,2015-04-18,45.72,172.72,0.508,-9.77777777777778,-1.77777777777778,-6.38888888888889,9.1,NA,30.1,15.4,NA,485,"CO",2015,108,4,264.705882352941,-2.1,140,0
109,2015-04-19,46.482,177.8,0.254,-6.77777777777778,-0.611111111111112,-4.88888888888889,10.6,NA,30,15.2,NA,485,"CO",2015,109,4,261.428571428571,1.5,140,0
110,2015-04-20,46.736,170.18,0.762,-6.88888888888889,3.27777777777778,-4.27777777777778,8.8,NA,30,15.8,NA,485,"CO",2015,110,4,274.626865671642,-1.8,140,0
111,2015-04-21,47.498,170.18,0,-6.72222222222222,5.77777777777778,-2.22222222222222,9.9,NA,29.9,15.2,NA,485,"CO",2015,111,4,279.10447761194,1.1,140,0
112,2015-04-22,47.752,167.64,0.762,-4.61111111111111,7.11111111111111,-0.611111111111112,9.1,NA,30,15.9,NA,485,"CO",2015,112,4,284.848484848485,-0.800000000000001,140,0
113,2015-04-23,48.26,167.64,0,-4.77777777777778,6.88888888888889,-0.611111111111112,9.2,NA,29.9,15.8,NA,485,"CO",2015,113,4,287.878787878788,0.0999999999999996,140,0
114,2015-04-24,48.26,165.1,0,-5.22222222222222,4.77777777777778,-2.77777777777778,9.5,NA,30,15.7,NA,485,"CO",2015,114,4,292.307692307692,0.300000000000001,140,0
115,2015-04-25,48.514,165.1,0.762,-5.38888888888889,6,-1.22222222222222,11.4,NA,30.3,15,NA,485,"CO",2015,115,4,293.846153846154,1.9,140,0
116,2015-04-26,49.022,167.64,1.778,-3.38888888888889,1.38888888888889,-2.22222222222222,9.3,NA,30.3,15.6,NA,485,"CO",2015,116,4,292.424242424242,-2.1,140,0
117,2015-04-27,51.308,187.96,0.254,-3.77777777777778,6.72222222222222,-1.5,10.2,NA,30.3,14.7,NA,485,"CO",2015,117,4,272.972972972973,0.899999999999999,140,0
118,2015-04-28,51.562,180.34,0,-7.61111111111111,9.61111111111111,-0.777777777777777,10.5,NA,30.2,14.7,NA,485,"CO",2015,118,4,285.915492957746,0.300000000000001,140,0
119,2015-04-29,51.054,175.26,0,-1.77777777777778,10.7222222222222,2.72222222222222,10.2,NA,30.5,14.6,NA,485,"CO",2015,119,4,291.304347826087,-0.300000000000001,140,0
120,2015-04-30,51.054,167.64,0,-0.88888888888889,12.7222222222222,4.22222222222222,10.1,NA,30.3,14.7,NA,485,"CO",2015,120,4,304.545454545455,-0.0999999999999996,140,0
121,2015-05-01,50.546,162.56,0,1.61111111111111,10.1111111111111,2.88888888888889,9.2,NA,30.2,15.9,NA,485,"CO",2015,121,5,310.9375,-0.9,140,0
122,2015-05-02,50.546,160.02,0,-1.22222222222222,11,3.27777777777778,10.2,NA,30.4,14.8,NA,485,"CO",2015,122,5,315.873015873016,1,140,0
123,2015-05-03,50.546,157.48,0.254,-1.11111111111111,11.3888888888889,2.72222222222222,9.1,NA,30.7,15.5,NA,485,"CO",2015,123,5,320.967741935484,-1.1,140,0
124,2015-05-04,50.546,154.94,0.254,0.388888888888891,8.88888888888889,2.61111111111111,9.7,NA,30.2,15.7,NA,485,"CO",2015,124,5,326.229508196721,0.6,140,0
125,2015-05-05,50.546,154.94,0.254,0.388888888888891,6.88888888888889,2.38888888888889,9.5,NA,30.3,15.6,NA,485,"CO",2015,125,5,326.229508196721,-0.199999999999999,140,0
126,2015-05-06,50.8,154.94,1.27,0,6.38888888888889,0.722222222222221,9.8,NA,30.5,16.1,NA,485,"CO",2015,126,5,327.868852459016,0.300000000000001,140,0
127,2015-05-07,52.324,157.48,0,-1.77777777777778,8.11111111111111,0.722222222222221,8.6,NA,30.8,16.3,NA,485,"CO",2015,127,5,332.258064516129,-1.2,140,0
128,2015-05-08,52.324,154.94,1.27,-0.88888888888889,7.5,1.11111111111111,8.3,NA,30.3,16.8,NA,485,"CO",2015,128,5,337.704918032787,-0.299999999999999,140,0
129,2015-05-09,53.34,160.02,1.016,-1.22222222222222,5.22222222222222,-1.77777777777778,9.1,NA,30.6,18.6,NA,485,"CO",2015,129,5,333.333333333333,0.799999999999999,140,0
130,2015-05-10,54.61,167.64,0.508,-5.72222222222222,-0.722222222222223,-5,8.8,NA,30.9,24.6,NA,485,"CO",2015,130,5,325.757575757576,-0.299999999999999,140,0
131,2015-05-11,55.118,165.1,0,-6.5,6.11111111111111,-2.27777777777778,11.6,NA,30.7,25.9,NA,485,"CO",2015,131,5,333.846153846154,2.8,140,0
132,2015-05-12,55.118,162.56,0,-3.61111111111111,11.3888888888889,3.5,11.4,NA,31,27.6,NA,485,"CO",2015,132,5,339.0625,-0.199999999999999,140,0
133,2015-05-13,54.864,157.48,0.254,0.277777777777778,7.22222222222222,1.61111111111111,11.5,NA,31.3,32.1,NA,485,"CO",2015,133,5,348.387096774194,0.0999999999999996,140,0
134,2015-05-14,55.118,157.48,0,-1.61111111111111,9.72222222222222,3.5,10.8,NA,32,32.4,NA,485,"CO",2015,134,5,350,-0.699999999999999,140,0
135,2015-05-15,54.864,154.94,0.254,0.111111111111113,7,-0.388888888888889,11.5,NA,31.9,32.3,NA,485,"CO",2015,135,5,354.098360655738,0.699999999999999,140,0
136,2015-05-16,54.864,152.4,0.508,-7,5.11111111111111,-2.72222222222222,11.9,NA,32.3,32.3,NA,485,"CO",2015,136,5,360,0.4,140,0
137,2015-05-17,55.372,154.94,0.508,-3.88888888888889,4.5,-0.611111111111112,11.8,NA,32.7,32.1,NA,485,"CO",2015,137,5,357.377049180328,-0.0999999999999996,140,0
138,2015-05-18,55.88,160.02,0.762,-2.38888888888889,7.38888888888889,1.22222222222222,12.4,NA,32.5,32.2,NA,485,"CO",2015,138,5,349.206349206349,0.6,140,0
139,2015-05-19,56.642,165.1,0.508,-0.722222222222223,5.5,-0.111111111111111,13.3,NA,32.8,32.6,NA,485,"CO",2015,139,5,343.076923076923,0.9,140,0
140,2015-05-20,57.15,160.02,0,-4,8.11111111111111,0.999999999999998,13.7,NA,32.9,32.5,NA,485,"CO",2015,140,5,357.142857142857,0.399999999999999,140,0
141,2015-05-21,57.15,160.02,0,-1.77777777777778,8.88888888888889,2.38888888888889,15.2,NA,32.6,32.3,NA,485,"CO",2015,141,5,357.142857142857,1.5,140,0
142,2015-05-22,56.896,154.94,0.508,0.222222222222221,8.61111111111111,1.61111111111111,15.7,NA,32.9,32.5,NA,485,"CO",2015,142,5,367.213114754098,0.5,140,0
143,2015-05-23,56.642,154.94,0,-2.38888888888889,7.11111111111111,-0.88888888888889,15,NA,33,32.2,NA,485,"CO",2015,143,5,365.573770491803,-0.699999999999999,140,0
144,2015-05-24,56.388,154.94,0.508,-4.38888888888889,6.22222222222222,-0.722222222222223,17.3,NA,33.2,32.3,NA,485,"CO",2015,144,5,363.934426229508,2.3,140,0
145,2015-05-25,56.642,154.94,0.254,-2.38888888888889,5.5,0.222222222222221,17.5,NA,33.6,32.4,NA,485,"CO",2015,145,5,365.573770491803,0.199999999999999,140,0
146,2015-05-26,56.642,152.4,0,-1,10.1111111111111,2.38888888888889,19.1,NA,33.6,32.4,NA,485,"CO",2015,146,5,371.666666666667,1.6,140,0
147,2015-05-27,56.134,152.4,0,1.27777777777778,10.6111111111111,3.77777777777778,19.5,NA,34.1,32.4,NA,485,"CO",2015,147,5,368.333333333333,0.399999999999999,140,1
148,2015-05-28,55.626,149.86,0,-0.111111111111111,10.1111111111111,2.72222222222222,21.9,NA,39,32.7,NA,485,"CO",2015,148,5,371.186440677966,2.4,140,0
149,2015-05-29,54.864,144.78,0,-2.61111111111111,7.72222222222222,0.999999999999998,23.6,NA,39,32.8,NA,485,"CO",2015,149,5,378.947368421053,1.7,140,0
150,2015-05-30,54.356,144.78,0,-2.27777777777778,12.7222222222222,4.61111111111111,25.2,NA,39.1,32.9,NA,485,"CO",2015,150,5,375.438596491228,1.6,140,0
151,2015-05-31,53.086,137.16,0,3.72222222222222,14.3888888888889,7,40.8,NA,39.1,33.1,NA,485,"CO",2015,151,5,387.037037037037,15.6,140,0
152,2015-06-01,51.562,132.08,0,3.22222222222222,17,8.11111111111111,41,NA,39.2,33.4,NA,485,"CO",2015,152,6,390.384615384615,0.200000000000003,140,0
