"X","date","swe","snow_depth","precip","airtemp","airtemp_max","airtemp_avg","soilm_p2","soilm_p4","soilm_p8","soilm_p20","soilm_p40","site_code","state","year","doy","month","density_calc","d_soilm_p2","peak_swe","sm_pulse_flag"
50,2015-02-19,32.512,119.38,0.254,-9,1.27777777777778,-4.11111111111111,NA,NA,NA,NA,NA,505,"CO",2015,50,2,272.340425531915,NA,144,0
51,2015-02-20,32.512,116.84,0.254,-5.5,-2.22222222222222,-7.88888888888889,NA,NA,NA,NA,NA,505,"CO",2015,51,2,278.260869565217,NA,144,0
52,2015-02-21,33.274,121.92,0.254,-11.7777777777778,-6.61111111111111,-12,NA,NA,NA,NA,NA,505,"CO",2015,52,2,272.916666666667,NA,144,0
53,2015-02-22,33.782,129.54,0.254,-14.7777777777778,-10.7777777777778,-14.3888888888889,NA,NA,NA,NA,NA,505,"CO",2015,53,2,260.78431372549,NA,144,0
54,2015-02-23,33.782,124.46,0.508,-13.3888888888889,-2.11111111111111,-8.27777777777778,NA,NA,NA,NA,NA,505,"CO",2015,54,2,271.428571428571,NA,144,0
55,2015-02-24,33.782,124.46,0,-14.3888888888889,0.499999999999999,-9,NA,NA,NA,NA,NA,505,"CO",2015,55,2,271.428571428571,NA,144,0
56,2015-02-25,33.782,124.46,0.508,-8.38888888888889,-5.5,-9.72222222222222,NA,NA,NA,NA,NA,505,"CO",2015,56,2,271.428571428571,NA,144,0
57,2015-02-26,34.544,129.54,0.254,-16,-10.3888888888889,-13.7777777777778,NA,NA,NA,NA,NA,505,"CO",2015,57,2,266.666666666667,NA,144,0
58,2015-02-27,35.306,134.62,0.508,-13.7777777777778,-7.77777777777778,-13.1111111111111,NA,NA,NA,NA,NA,505,"CO",2015,58,2,262.264150943396,NA,144,0
59,2015-02-28,35.56,132.08,0.254,-14.8888888888889,-5,-11.1111111111111,NA,NA,NA,NA,NA,505,"CO",2015,59,2,269.230769230769,NA,144,0
60,2015-03-01,35.814,134.62,0.762,-9.77777777777778,-3.77777777777778,-7.38888888888889,NA,NA,NA,NA,NA,505,"CO",2015,60,3,266.037735849057,NA,144,0
61,2015-03-02,36.322,137.16,0.254,-5.61111111111111,2.61111111111111,-3.22222222222222,NA,NA,NA,NA,NA,505,"CO",2015,61,3,264.814814814815,NA,144,0
62,2015-03-03,36.83,142.24,0.254,-9.5,-5.77777777777778,-10,NA,NA,NA,NA,NA,505,"CO",2015,62,3,258.928571428571,NA,144,0
63,2015-03-04,37.338,147.32,0,-14.3888888888889,-12.8888888888889,-17.2222222222222,NA,NA,NA,NA,NA,505,"CO",2015,63,3,253.448275862069,NA,144,0
64,2015-03-05,37.846,144.78,0.508,-20.7777777777778,-3.72222222222222,-13.3888888888889,NA,NA,NA,NA,NA,505,"CO",2015,64,3,261.40350877193,NA,144,0
65,2015-03-06,37.846,142.24,0.254,-13.8888888888889,0.222222222222221,-7.22222222222222,NA,NA,NA,NA,NA,505,"CO",2015,65,3,266.071428571429,NA,144,0
66,2015-03-07,37.846,139.7,0,-9.77777777777778,4.72222222222222,-4,NA,NA,NA,NA,NA,505,"CO",2015,66,3,270.909090909091,NA,144,0
67,2015-03-08,37.846,134.62,0,-8.22222222222222,2.11111111111111,-4.5,NA,NA,NA,NA,NA,505,"CO",2015,67,3,281.132075471698,NA,144,0
68,2015-03-09,37.846,132.08,0,-8.77777777777778,0.277777777777778,-5.77777777777778,NA,NA,NA,NA,NA,505,"CO",2015,68,3,286.538461538462,NA,144,0
69,2015-03-10,37.846,132.08,0,-8.77777777777778,3.61111111111111,-4,NA,NA,NA,NA,NA,505,"CO",2015,69,3,286.538461538462,NA,144,0
70,2015-03-11,37.846,129.54,0,-6.72222222222222,5.88888888888889,-1.61111111111111,NA,NA,NA,NA,NA,505,"CO",2015,70,3,292.156862745098,NA,144,0
71,2015-03-12,37.846,127,0.254,-3.22222222222222,5.5,-1.61111111111111,NA,NA,NA,NA,NA,505,"CO",2015,71,3,298,NA,144,0
72,2015-03-13,37.846,127,0.254,-4.61111111111111,0.277777777777778,-3.88888888888889,NA,NA,NA,NA,NA,505,"CO",2015,72,3,298,NA,144,0
73,2015-03-14,38.608,137.16,0.254,-8.38888888888889,6.77777777777778,-2.27777777777778,NA,NA,NA,NA,NA,505,"CO",2015,73,3,281.481481481481,NA,144,0
74,2015-03-15,38.608,129.54,0.254,-2.72222222222222,12.7777777777778,3.27777777777778,NA,NA,NA,NA,NA,505,"CO",2015,74,3,298.039215686275,NA,144,0
75,2015-03-16,38.608,124.46,0,1.11111111111111,10.2222222222222,3.5,NA,NA,NA,NA,NA,505,"CO",2015,75,3,310.204081632653,NA,144,0
76,2015-03-17,38.608,121.92,0,0.388888888888891,9.88888888888889,3,NA,NA,NA,NA,NA,505,"CO",2015,76,3,316.666666666667,NA,144,0
77,2015-03-18,38.608,116.84,0,1.5,5.22222222222222,0.722222222222221,NA,NA,NA,NA,NA,505,"CO",2015,77,3,330.434782608696,NA,144,0
78,2015-03-19,38.608,119.38,0,-3.38888888888889,0.277777777777778,-3.77777777777778,NA,NA,NA,NA,NA,505,"CO",2015,78,3,323.404255319149,NA,144,0
79,2015-03-20,38.608,114.3,0,-8.72222222222222,6.72222222222222,-2.5,NA,NA,NA,NA,NA,505,"CO",2015,79,3,337.777777777778,NA,144,0
80,2015-03-21,38.608,116.84,0,-4.38888888888889,7.11111111111111,-0.611111111111112,NA,NA,NA,NA,NA,505,"CO",2015,80,3,330.434782608696,NA,144,0
81,2015-03-22,38.608,114.3,0,-2.5,7.22222222222222,0.277777777777778,NA,NA,NA,NA,NA,505,"CO",2015,81,3,337.777777777778,NA,144,0
82,2015-03-23,38.608,114.3,0.254,-1.38888888888889,5.88888888888889,-0.611111111111112,NA,NA,NA,NA,NA,505,"CO",2015,82,3,337.777777777778,NA,144,0
83,2015-03-24,39.116,119.38,0.762,-5.88888888888889,-0.388888888888889,-5.27777777777778,NA,NA,NA,NA,NA,505,"CO",2015,83,3,327.659574468085,NA,144,0
84,2015-03-25,39.624,119.38,0.508,-5.22222222222222,-3.38888888888889,-7.38888888888889,NA,NA,NA,NA,NA,505,"CO",2015,84,3,331.914893617021,NA,144,0
85,2015-03-26,40.132,124.46,0.254,-9.88888888888889,1.22222222222222,-4.38888888888889,NA,NA,NA,NA,NA,505,"CO",2015,85,3,322.448979591837,NA,144,0
86,2015-03-27,40.132,124.46,0,-2.88888888888889,5.77777777777778,-0.777777777777777,NA,NA,NA,NA,NA,505,"CO",2015,86,3,322.448979591837,NA,144,0
87,2015-03-28,40.132,119.38,0.254,-1.27777777777778,8.88888888888889,2.38888888888889,NA,NA,NA,NA,NA,505,"CO",2015,87,3,336.170212765958,NA,144,0
88,2015-03-29,40.132,116.84,0,-2,7.22222222222222,0.222222222222221,NA,NA,NA,NA,NA,505,"CO",2015,88,3,343.478260869565,NA,144,0
89,2015-03-30,40.132,116.84,0,-2.11111111111111,8.11111111111111,1.22222222222222,NA,NA,NA,NA,NA,505,"CO",2015,89,3,343.478260869565,NA,144,0
90,2015-03-31,40.132,114.3,0,-2.5,9.72222222222222,2.61111111111111,NA,NA,NA,NA,NA,505,"CO",2015,90,3,351.111111111111,NA,144,0
91,2015-04-01,39.878,114.3,0,-0.222222222222221,5.22222222222222,-0.222222222222221,NA,NA,NA,NA,NA,505,"CO",2015,91,4,348.888888888889,NA,144,0
92,2015-04-02,39.878,111.76,0,-4.27777777777778,3.27777777777778,-4.11111111111111,NA,NA,NA,NA,NA,505,"CO",2015,92,4,356.818181818182,NA,144,0
93,2015-04-03,39.878,116.84,0.254,-10.7222222222222,-2.77777777777778,-8.61111111111111,NA,NA,NA,NA,NA,505,"CO",2015,93,4,341.304347826087,NA,144,0
94,2015-04-04,40.132,119.38,0.254,-10.3888888888889,5.72222222222222,-2.72222222222222,NA,NA,NA,NA,NA,505,"CO",2015,94,4,336.170212765958,NA,144,0
95,2015-04-05,40.386,111.76,0,-4.38888888888889,7.88888888888889,0.277777777777778,NA,NA,NA,NA,NA,505,"CO",2015,95,4,361.363636363636,NA,144,0
96,2015-04-06,39.624,111.76,0,-3,8.72222222222222,1.27777777777778,NA,NA,NA,NA,NA,505,"CO",2015,96,4,354.545454545455,NA,144,0
97,2015-04-07,39.624,106.68,0,-2.77777777777778,6.88888888888889,0.277777777777778,NA,NA,NA,NA,NA,505,"CO",2015,97,4,371.428571428571,NA,144,0
98,2015-04-08,39.624,104.14,0,-2.72222222222222,6,-1.61111111111111,NA,NA,NA,NA,NA,505,"CO",2015,98,4,380.487804878049,NA,144,0
99,2015-04-09,39.624,104.14,0.254,-9,0.999999999999998,-5,NA,NA,NA,NA,NA,505,"CO",2015,99,4,380.487804878049,NA,144,0
100,2015-04-10,39.878,106.68,0,-7.38888888888889,7.11111111111111,-2.11111111111111,NA,NA,NA,NA,NA,505,"CO",2015,100,4,373.809523809524,NA,144,0
101,2015-04-11,39.878,104.14,0,-4.72222222222222,7.5,-0.222222222222221,NA,NA,NA,NA,NA,505,"CO",2015,101,4,382.926829268293,NA,144,0
102,2015-04-12,39.624,104.14,0,-2.72222222222222,4.38888888888889,-1.77777777777778,NA,NA,NA,NA,NA,505,"CO",2015,102,4,380.487804878049,NA,144,0
103,2015-04-13,39.37,101.6,0.254,-5.38888888888889,7.22222222222222,0.111111111111113,NA,NA,NA,NA,NA,505,"CO",2015,103,4,387.5,NA,144,0
104,2015-04-14,38.862,99.06,0,-2.27777777777778,10.7222222222222,2.61111111111111,NA,NA,NA,NA,NA,505,"CO",2015,104,4,392.307692307692,NA,144,0
105,2015-04-15,38.354,93.98,0,-1,5.11111111111111,-2.27777777777778,NA,NA,NA,NA,NA,505,"CO",2015,105,4,408.108108108108,NA,144,0
106,2015-04-16,37.846,96.52,0.508,-6.72222222222222,-1.27777777777778,-5.77777777777778,NA,NA,NA,NA,NA,505,"CO",2015,106,4,392.105263157895,NA,144,0
107,2015-04-17,37.846,104.14,1.778,-6.22222222222222,-1.27777777777778,-6.22222222222222,NA,NA,NA,NA,NA,505,"CO",2015,107,4,363.414634146341,NA,144,0
108,2015-04-18,39.116,116.84,1.27,-8.22222222222222,1.61111111111111,-6,NA,NA,NA,NA,NA,505,"CO",2015,108,4,334.782608695652,NA,144,0
109,2015-04-19,39.878,111.76,0.254,-8.72222222222222,-1.27777777777778,-5.72222222222222,NA,NA,NA,NA,NA,505,"CO",2015,109,4,356.818181818182,NA,144,0
110,2015-04-20,39.878,109.22,0.762,-7.38888888888889,1.38888888888889,-4.5,NA,NA,NA,NA,NA,505,"CO",2015,110,4,365.116279069767,NA,144,0
111,2015-04-21,40.64,127,0.254,-7,4.72222222222222,-1.61111111111111,NA,NA,NA,NA,NA,505,"CO",2015,111,4,320,NA,144,0
112,2015-04-22,40.64,121.92,0.254,-3.77777777777778,6.72222222222222,-0.277777777777778,NA,NA,NA,NA,NA,505,"CO",2015,112,4,333.333333333333,NA,144,0
113,2015-04-23,40.64,119.38,0.508,-4.22222222222222,6.22222222222222,-0.88888888888889,NA,NA,NA,NA,NA,505,"CO",2015,113,4,340.425531914894,NA,144,0
114,2015-04-24,40.386,111.76,0,-4.88888888888889,4.11111111111111,-2.22222222222222,NA,NA,NA,NA,NA,505,"CO",2015,114,4,361.363636363636,NA,144,0
115,2015-04-25,40.386,111.76,0.508,-3.72222222222222,7.38888888888889,-0.777777777777777,NA,NA,NA,NA,NA,505,"CO",2015,115,4,361.363636363636,NA,144,0
116,2015-04-26,40.894,119.38,0.762,-2.38888888888889,0.222222222222221,-2.27777777777778,NA,NA,NA,NA,NA,505,"CO",2015,116,4,342.553191489362,NA,144,0
117,2015-04-27,41.402,124.46,0.254,-4.38888888888889,5.11111111111111,-1.77777777777778,NA,NA,NA,NA,NA,505,"CO",2015,117,4,332.65306122449,NA,144,0
118,2015-04-28,41.148,114.3,0.254,-6.11111111111111,7.61111111111111,-0.111111111111111,NA,NA,NA,NA,NA,505,"CO",2015,118,4,360,NA,144,0
119,2015-04-29,40.132,109.22,0,-1.77777777777778,10,3,NA,NA,NA,NA,NA,505,"CO",2015,119,4,367.441860465116,NA,144,0
120,2015-04-30,38.862,106.68,0,0.111111111111113,10.6111111111111,4.11111111111111,NA,NA,NA,NA,NA,505,"CO",2015,120,4,364.285714285714,NA,144,0
121,2015-05-01,38.1,99.06,0,0.722222222222221,10.7222222222222,2.38888888888889,NA,NA,NA,NA,NA,505,"CO",2015,121,5,384.615384615385,NA,144,0
122,2015-05-02,37.592,101.6,0,-1,11.1111111111111,3.22222222222222,NA,NA,NA,NA,NA,505,"CO",2015,122,5,370,NA,144,0
123,2015-05-03,37.084,99.06,0,-0.722222222222223,11.2222222222222,2.88888888888889,NA,NA,NA,NA,NA,505,"CO",2015,123,5,374.358974358974,NA,144,0
124,2015-05-04,36.322,99.06,0,0.499999999999999,9.61111111111111,2.5,NA,NA,NA,NA,NA,505,"CO",2015,124,5,366.666666666667,NA,144,0
125,2015-05-05,35.814,91.44,0.254,-1.11111111111111,5.77777777777778,1.61111111111111,NA,NA,NA,NA,NA,505,"CO",2015,125,5,391.666666666667,NA,144,0
126,2015-05-06,35.56,93.98,0.762,-0.222222222222221,4.77777777777778,0.499999999999999,NA,NA,NA,NA,NA,505,"CO",2015,126,5,378.378378378378,NA,144,0
127,2015-05-07,36.322,99.06,0.254,-1.77777777777778,9.11111111111111,0.999999999999998,NA,NA,NA,NA,NA,505,"CO",2015,127,5,366.666666666667,NA,144,0
128,2015-05-08,36.322,99.06,1.778,-1.5,6.22222222222222,0.499999999999999,NA,NA,NA,NA,NA,505,"CO",2015,128,5,366.666666666667,NA,144,0
129,2015-05-09,37.846,101.6,1.778,-1.11111111111111,5.61111111111111,-2.22222222222222,NA,NA,NA,NA,NA,505,"CO",2015,129,5,372.5,NA,144,0
130,2015-05-10,39.37,114.3,0.508,-6.88888888888889,-0.111111111111111,-5.38888888888889,NA,NA,NA,NA,NA,505,"CO",2015,130,5,344.444444444444,NA,144,0
131,2015-05-11,39.116,101.6,0.508,-6.27777777777778,4.22222222222222,-2.22222222222222,NA,NA,NA,NA,NA,505,"CO",2015,131,5,385,NA,144,0
132,2015-05-12,39.37,101.6,0,-2.61111111111111,11.1111111111111,3.61111111111111,NA,NA,NA,NA,NA,505,"CO",2015,132,5,387.5,NA,144,0
133,2015-05-13,38.1,99.06,0.254,0.722222222222221,4.88888888888889,1.27777777777778,NA,NA,NA,NA,NA,505,"CO",2015,133,5,384.615384615385,NA,144,0
134,2015-05-14,38.354,101.6,0.254,-0.777777777777777,8.88888888888889,3,NA,NA,NA,NA,NA,505,"CO",2015,134,5,377.5,NA,144,0
135,2015-05-15,38.1,96.52,0.762,0.499999999999999,6.11111111111111,-0.611111111111112,NA,NA,NA,NA,NA,505,"CO",2015,135,5,394.736842105263,NA,144,0
136,2015-05-16,38.608,101.6,0.762,-6.38888888888889,4.77777777777778,-2.38888888888889,NA,NA,NA,NA,NA,505,"CO",2015,136,5,380,NA,144,0
137,2015-05-17,39.37,111.76,1.778,-3.72222222222222,4.38888888888889,-0.722222222222223,NA,NA,NA,NA,NA,505,"CO",2015,137,5,352.272727272727,NA,144,0
138,2015-05-18,40.894,114.3,0.508,-2.22222222222222,7.72222222222222,1.22222222222222,NA,NA,NA,NA,NA,505,"CO",2015,138,5,357.777777777778,NA,144,0
139,2015-05-19,40.894,116.84,1.27,-0.777777777777777,4.61111111111111,-0.277777777777778,NA,NA,NA,NA,NA,505,"CO",2015,139,5,350,NA,144,0
140,2015-05-20,41.656,119.38,0.254,-2.72222222222222,6.11111111111111,0.499999999999999,NA,NA,NA,NA,NA,505,"CO",2015,140,5,348.936170212766,NA,144,0
141,2015-05-21,41.402,114.3,0.254,-1.27777777777778,10.2222222222222,2.22222222222222,NA,NA,NA,NA,NA,505,"CO",2015,141,5,362.222222222222,NA,144,0
142,2015-05-22,40.894,111.76,0.254,0.611111111111112,7.61111111111111,1.27777777777778,NA,NA,NA,NA,NA,505,"CO",2015,142,5,365.909090909091,NA,144,0
143,2015-05-23,41.402,111.76,0.508,-1.5,5.38888888888889,-1.27777777777778,NA,NA,NA,NA,NA,505,"CO",2015,143,5,370.454545454545,NA,144,0
144,2015-05-24,42.164,109.22,0.254,-5.38888888888889,7.38888888888889,-0.222222222222221,NA,NA,NA,NA,NA,505,"CO",2015,144,5,386.046511627907,NA,144,0
145,2015-05-25,41.656,106.68,0,-2.22222222222222,6.11111111111111,0.499999999999999,NA,NA,NA,NA,NA,505,"CO",2015,145,5,390.47619047619,NA,144,0
146,2015-05-26,41.148,106.68,0.254,-1,7.61111111111111,2.11111111111111,NA,NA,NA,NA,NA,505,"CO",2015,146,5,385.714285714286,NA,144,0
147,2015-05-27,40.894,104.14,0.254,0.999999999999998,9.61111111111111,3.27777777777778,NA,NA,NA,NA,NA,505,"CO",2015,147,5,392.682926829268,NA,144,0
148,2015-05-28,40.386,101.6,0.254,-1,9.72222222222222,2.22222222222222,NA,NA,NA,NA,NA,505,"CO",2015,148,5,397.5,NA,144,0
149,2015-05-29,39.37,96.52,0.254,-1.61111111111111,5.88888888888889,0.722222222222221,NA,NA,NA,NA,NA,505,"CO",2015,149,5,407.894736842105,NA,144,0
150,2015-05-30,38.862,96.52,0.508,-2.5,10.5,4.22222222222222,NA,NA,NA,NA,NA,505,"CO",2015,150,5,402.631578947368,NA,144,0
151,2015-05-31,37.084,93.98,0,3.88888888888889,13.1111111111111,6.61111111111111,NA,NA,NA,NA,NA,505,"CO",2015,151,5,394.594594594595,NA,144,0
152,2015-06-01,35.052,88.9,0,3.38888888888889,14.1111111111111,7.5,NA,NA,NA,NA,NA,505,"CO",2015,152,6,394.285714285714,NA,144,0
153,2015-06-02,32.512,83.82,0,4.77777777777778,16.2222222222222,8.77777777777778,NA,NA,NA,NA,NA,505,"CO",2015,153,6,387.878787878788,NA,144,0
154,2015-06-03,28.956,73.66,0,4.5,15.3888888888889,8.38888888888889,NA,NA,NA,NA,NA,505,"CO",2015,154,6,393.103448275862,NA,144,0
155,2015-06-04,26.162,66.04,0,4.72222222222222,16.1111111111111,9.11111111111111,NA,NA,NA,NA,NA,505,"CO",2015,155,6,396.153846153846,NA,144,0
156,2015-06-05,22.352,55.88,0.254,3.38888888888889,11.7777777777778,5.5,NA,NA,NA,NA,NA,505,"CO",2015,156,6,400,NA,144,0
157,2015-06-06,20.32,48.26,0.254,1.27777777777778,12.3888888888889,4.88888888888889,NA,NA,NA,NA,NA,505,"CO",2015,157,6,421.052631578947,NA,144,0
158,2015-06-07,17.78,45.72,0.254,1.22222222222222,11.3888888888889,5,NA,NA,NA,NA,NA,505,"CO",2015,158,6,388.888888888889,NA,144,0
159,2015-06-08,15.24,38.1,0,1.27777777777778,13.6111111111111,6.88888888888889,NA,NA,NA,NA,NA,505,"CO",2015,159,6,400,NA,144,0
160,2015-06-09,11.176,25.4,0,4.5,16.5,9.11111111111111,NA,NA,NA,NA,NA,505,"CO",2015,160,6,440,NA,144,0
161,2015-06-10,7.62,15.24,0,6.38888888888889,13,7.22222222222222,NA,NA,NA,NA,NA,505,"CO",2015,161,6,500,NA,144,0
162,2015-06-11,5.08,10.16,0.508,4.22222222222222,12,4.77777777777778,NA,NA,NA,NA,NA,505,"CO",2015,162,6,500,NA,144,0
